Food_Name,Category_ID,Raw_Weight_g,Cooking_Method,Fat_Added_tbsp,Raw_Calories,Raw_Fat_g,Target_Final_Weight_g,Target_Final_Calories
"Lamb, Australian, imported, fresh, leg, center slice, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, broiled",17,100,Fry,0,183,0,88,163.4
"Lamb, Australian, imported, fresh, loin, separable lean and fat, trimmed to 1/8"" fat, raw",17,100,Steam,0,203,0,95.6,201.1
"Lamb, Australian, imported, fresh, loin, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",17,100,Steam,0,219,0,101.9,184
"Lamb, Australian, imported, fresh, loin, separable lean only, trimmed to 1/8"" fat, raw",17,100,Steam,0,146,0,102.4,126.4
"Lamb, Australian, imported, fresh, rib chop, frenched, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, grilled",17,100,Steam,0,234,0,101.7,241
"Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, raw",17,100,Fry,2,256,0,108,477.9
"Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, cooked",17,100,Roast,0,296,0,83.8,274.4
"Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean only,   trimmed to 1/8"" fat, raw",17,100,Roast,2,155,0,111.8,419
"Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean only, trimmed to 1/8"" fat, cooked",17,100,Fry,0,233,0,85.7,234.2
"Lamb, Australian, imported, fresh, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, raw",17,100,Fry,1,262,0,102.5,403
"Lamb, Australian, imported, fresh, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",17,100,Fry,2,291,0,112.6,513.7
"Lamb, Australian, imported, fresh, shoulder, blade, separable lean only, trimmed to 1/8"" fat, raw",17,100,Steam,0,164,0,104.1,168.8
"Lamb, Australian, imported, fresh, shoulder ,blade, separable lean only, trimmed to 1/8"" fat, cooked, broiled",17,100,Roast,1,231,0,91.3,341.3
"Game meat, bison, chuck, shoulder clod, separable lean only, raw",17,100,Roast,0,119,0,76.6,119.8
"Game meat, bison, ribeye, separable lean only, 1"" steak, cooked, broiled",17,100,Boil,0,177,0,107.2,148.2
"Game meat, bison, top round, separable lean only, 1"" steak, cooked, broiled",17,100,Fry,2,174,0,112.5,383.4
"Game meat, bison, top round, separable lean only, 1"" steak, raw",17,100,Roast,1,122,0,94.8,220.4
"Game meat, deer, ground, raw",17,100,Fry,2,157,0,112.2,365.6
"Game meat, deer, ground, cooked, pan-broiled",17,100,Boil,0,187,0,100.2,192.5
"Game meat, deer, loin, separable lean only, 1"" steak, cooked, broiled",17,100,Roast,0,150,0,77.7,128.5
"Game meat, deer, shoulder clod, separable lean only, cooked, braised",17,100,Boil,0,191,0,100.2,177.8
"Veal, Australian, shank, hind, bone-in, separable lean only, raw",17,100,Fry,2,122,0,118.1,408.2
"Veal, Australian, shank, hind, bone-in, separable lean and fat, raw",17,100,Steam,0,144,0,99.7,138.1
"Lamb, Australian, ground,  85% lean / 15% fat, raw",17,100,Boil,0,255,0,107.5,250.4
"Lamb, New Zealand, imported, Intermuscular fat, cooked",17,100,Boil,0,596,0,105.2,577
"Lamb, New Zealand, imported, breast, separable lean only, cooked, braised",17,100,Fry,2,270,0,113.7,554.9
"Lamb, New Zealand, imported, breast, separable lean only, raw",17,100,Boil,0,149,0,107,157.7
"Lamb, New Zealand, imported, chump, boneless, separable lean only, cooked, fast roasted",17,100,Boil,0,142,0,105.3,141.3
"Lamb, New Zealand, imported, subcutaneous fat, cooked",17,100,Steam,0,674,0,99.1,602.9
"Lamb, New Zealand, imported, liver, cooked, soaked and fried",17,100,Boil,0,168,0,103.9,163.9
"Lamb, New Zealand, imported, liver, raw",17,100,Steam,0,136,0,100.6,121.9
"Lamb, New Zealand, imported, ground lamb, cooked, braised",17,100,Steam,0,192,0,95.6,173
"Lamb, New Zealand, imported, ground lamb, raw",17,100,Boil,0,193,0,100.5,186.1
"Lamb, New Zealand, imported, testes, cooked, soaked and fried",17,100,Steam,0,125,0,98,125.4
"Lamb, New Zealand, imported, testes, raw",17,100,Steam,0,68,0,96.5,60.1
"Lamb, New Zealand, imported, tongue - swiss cut, cooked, soaked and simmered",17,100,Fry,0,272,0,82.8,228.7
"Lamb, New Zealand, imported, tongue - swiss cut, raw",17,100,Fry,0,225,0,84.5,197.8
"Lamb, New Zealand, imported, tenderloin, separable lean only, cooked, fast fried",17,100,Fry,2,155,0,114,402.5
"Lamb, New Zealand, imported, tenderloin, separable lean only, raw",17,100,Fry,0,116,0,81.4,115.1
"Lamb, New Zealand, imported, loin saddle, separable lean only, cooked, fast roasted",17,100,Boil,0,162,0,102.3,154.8
"Lamb, New Zealand, imported, loin saddle, separable lean only, raw",17,100,Roast,1,131,0,94.2,220.9
"Lamb, New Zealand, imported, neck chops, separable lean only, cooked, braised",17,100,Roast,2,264,0,107.1,484.6
"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean only, cooked, slow roasted",17,100,Steam,0,199,0,98.5,202.4
"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean only, raw",17,100,Boil,0,143,0,101.3,136.5
"Lamb, New Zealand, imported, rack - fully frenched, separable lean only, cooked, fast roasted",17,100,Steam,0,173,0,103.6,157.7
"Lamb, New Zealand, imported, flap, boneless, separable lean and fat, cooked, braised",17,100,Boil,0,376,0,100.6,348
"Lamb, New Zealand, imported, flap, boneless, separable lean and fat, raw",17,100,Fry,1,337,0,99,399
"Lamb, New Zealand, imported, hind-shank, separable lean and fat, cooked, braised",17,100,Steam,0,247,0,104.7,223.3
"Lamb, New Zealand, imported, hind-shank, separable lean and fat, raw",17,100,Boil,0,186,0,105.6,195.3
"Lamb, New Zealand, imported, loin, boneless, separable lean and fat, cooked, fast roasted",17,100,Boil,0,157,0,105.8,136.9
"Lamb, New Zealand, imported, loin, boneless, separable lean and fat, raw",17,100,Fry,0,122,0,88.8,110.7
"Lamb, New Zealand, imported, neck chops, separable lean and fat, cooked, braised",17,100,Roast,2,307,0,105.2,493.5
"Lamb, New Zealand, imported, neck chops, separable lean and fat, raw",17,100,Steam,0,231,0,103.8,221.5
"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean and fat, cooked, slow roasted",17,100,Boil,0,287,0,103,281
"Lamb, New Zealand, imported, tenderloin, separable lean and fat, cooked, fast fried",17,100,Fry,0,157,0,86.2,161.4
"Lamb, New Zealand, imported, rack - fully frenched, separable lean and fat, cooked, fast roasted",17,100,Fry,1,195,0,94.1,311.8
"Lamb, New Zealand, imported, rack - fully frenched, separable lean and fat, raw",17,100,Roast,2,169,0,106,418.3
"Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean and fat, cooked, slow roasted",17,100,Steam,0,208,0,101.7,213
"Veal, leg, top round, cap off, cutlet, boneless, raw",17,100,Boil,0,107,0,106,108.5
"Veal, loin, chop, separable lean only, cooked, grilled",17,100,Boil,0,159,0,106.8,151.4
"Veal, shank, separable lean only, raw",17,100,Roast,1,94,0,92.5,207.8
"Veal, foreshank, osso buco, separable lean only, cooked, braised",17,100,Steam,0,157,0,100.5,141.7
"Veal, seam fat only, cooked",17,100,Roast,0,505,0,79.2,442.2
"Veal, shank, separable lean and fat, raw",17,100,Boil,0,107,0,102.6,89.5
"Veal, foreshank, osso buco, separable lean and fat, cooked, braised",17,100,Fry,0,182,0,88.4,185.4
"Veal, loin, chop, separable lean and fat, cooked, grilled",17,100,Boil,0,198,0,108.1,170.4
"Veal, shoulder, blade chop, separable lean and fat, cooked, grilled",17,100,Roast,2,199,0,112,486.9
"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean only, trimmed to 1/8"" fat, raw",17,100,Boil,0,136,0,102.2,141.6
"Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean only, trimmed to 1/8"" fat, raw",17,100,Boil,0,136,0,103.8,130.8
"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, roasted",17,100,Boil,0,215,0,100.5,193.6
"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean only, trimmed to 1/8"" fat, raw",17,100,Roast,2,131,0,111.2,414.3
"Lamb, Australian, imported, fresh, seam fat, cooked",17,100,Boil,0,554,0,104.5,539.2
"Lamb, Australian, imported, fresh, seam fat, raw",17,100,Steam,0,459,0,97.4,395.8
"Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",17,100,Steam,0,219,0,97,213.2
"Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean and fat, trimmed to 1/8"" fat, raw",17,100,Roast,0,187,0,79.7,192.6
"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean and fat, trimmed to 1/8"" fat, raw",17,100,Boil,0,143,0,104.5,136.3
"Lamb, Australian, imported, fresh, rib chop, frenched, denuded, bone-in, separable lean only, trimmed to 0"" fat, cooked, grilled",17,100,Roast,0,236,0,82.6,224.7
"Lamb, Australian, imported, fresh, rack, roast, frenched, denuded, bone-in, separable lean and fat, trimmed to 0"" fat, cooked, roasted",17,100,Fry,0,193,0,83.9,204.6
"Lamb, Australian, imported, fresh, rack, roast, frenched, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",17,100,Fry,1,291,0,98.6,410.9
"Bagels, cinnamon-raisin",18,100,Roast,2,274,0,105.6,471.3
"Bagels, cinnamon-raisin, toasted",18,100,Roast,2,294,0,108.4,475.2
"Bagels, oat bran",18,100,Microwave,0,255,0,95.2,241.5
"Biscuits, plain or buttermilk, frozen, baked",18,100,Roast,0,338,0,78.3,291.5
"Biscuits, plain or buttermilk, refrigerated dough, higher fat",18,100,Roast,0,307,0,83.4,324.4
"Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked",18,100,Roast,2,324,0,107.8,565.2
"Biscuits, plain or buttermilk, prepared from recipe",18,100,Microwave,0,353,0,92.4,356.1
"Biscuits, mixed grain, refrigerated dough",18,100,Roast,1,263,0,89.8,372.7
"Bread, cracked-wheat",18,100,Roast,0,260,0,82.4,269.2
"Bread, egg",18,100,Roast,1,287,0,96,415.7
"Bread, egg, toasted",18,100,Roast,0,315,0,78.4,296.7
"Bread, french or vienna (includes sourdough)",18,100,Roast,1,272,0,89.5,346.6
"Bread, oat bran",18,100,Microwave,0,236,0,91.5,215.3
"Bread, oat bran, toasted",18,100,Roast,2,259,0,105.7,513.6
"Bread, oatmeal",18,100,Roast,2,269,0,104,448.6
"Bread, oatmeal, toasted",18,100,Roast,1,292,0,97.8,448.6
"Bread, raisin, enriched",18,100,Roast,0,274,0,83.1,249
"Bread, raisin, enriched, toasted",18,100,Microwave,0,297,0,90.8,275.6
"Bread, reduced-calorie, oat bran",18,100,Roast,0,201,0,83.2,193.7
"Bread, reduced-calorie, oat bran, toasted",18,100,Microwave,0,239,0,93.5,204.3
"Bread, rye",18,100,Roast,2,259,0,104.2,504.2
"Bread, rye, toasted",18,100,Roast,2,284,0,109.7,530.9
"Bread, wheat",18,100,Roast,2,274,0,106.1,459.3
"Bread, wheat, toasted",18,100,Microwave,0,313,0,98.8,268.4
"Bread, whole-wheat, commercially prepared",18,100,Microwave,0,252,0,91.1,249.4
"Bread, whole-wheat, commercially prepared, toasted",18,100,Roast,0,306,0,82,259.9
"Bread, whole-wheat, prepared from recipe",18,100,Roast,1,278,0,91.8,413.6
"Bread, whole-wheat, prepared from recipe, toasted",18,100,Roast,1,305,0,94.4,444.1
"Bread, stuffing, cornbread, dry mix",18,100,Microwave,0,389,0,90.8,354.2
"Bread, stuffing, cornbread, dry mix, prepared",18,100,Microwave,0,179,0,93,154.8
"Cake, angelfood, commercially prepared",18,100,Microwave,0,258,0,91.4,222.7
"Cake, angelfood, dry mix, prepared",18,100,Roast,0,257,0,82.9,259.8
"Cake, boston cream pie, commercially prepared",18,100,Microwave,0,252,0,91,245.4
"Cake, chocolate, prepared from recipe without frosting",18,100,Roast,1,371,0,90.9,502.1
"Cake, white, prepared from recipe with coconut frosting",18,100,Microwave,0,356,0,91.3,336.6
"Cake, coffeecake, cheese",18,100,Microwave,0,339,0,92.7,336.7
"Cake, coffeecake, cinnamon with crumb topping, commercially prepared, enriched",18,100,Microwave,0,418,0,93.7,391.9
"Cake, gingerbread, dry mix",18,100,Microwave,0,437,0,91.5,390.4
"Cake, gingerbread, prepared from recipe",18,100,Roast,0,356,0,77.5,299
"Cake, pineapple upside-down, prepared from recipe",18,100,Microwave,0,319,0,90.8,309
"Cake, pound, commercially prepared, butter (includes fresh and frozen)",18,100,Microwave,0,353,0,96.2,340
"Cake, white, dry mix, special dietary (includes lemon-flavored)",18,100,Roast,0,397,0,77.1,359.8
"Cake, sponge, commercially prepared",18,100,Roast,0,290,0,76.1,285.5
"Cake, sponge, prepared from recipe",18,100,Microwave,0,297,0,94.4,308.4
"Cake, pudding-type, white, enriched, dry mix",18,100,Roast,0,423,0,80.3,435.4
"Cake, white, prepared from recipe without frosting",18,100,Roast,0,357,0,83.5,302.8
"Cake, yellow, prepared from recipe without frosting",18,100,Roast,2,361,0,111.4,547.8
"Cake, cheesecake, commercially prepared",18,100,Microwave,0,321,0,97.6,286.4
"Cake, cheesecake, prepared from mix, no-bake type",18,100,Roast,1,274,0,92.8,364.7
"Cookies, brownies, commercially prepared",18,100,Roast,2,405,0,103,626.1
"Cookies, chocolate wafers",18,100,Microwave,0,433,0,98.5,378
"Cookies, chocolate chip, commercially prepared, regular, lower fat",18,100,Microwave,0,451,0,91.4,447.2
"Cookies, chocolate chip, commercially prepared, regular, higher fat, enriched",18,100,Microwave,0,492,0,96,448.2
"Cookies, chocolate chip, commercially prepared, soft-type",18,100,Microwave,0,444,0,92.1,402.5
"Cookies, chocolate sandwich, with creme filling, regular",18,100,Roast,1,464,0,90.6,608.5
"Cookies, chocolate sandwich, with creme filling, regular, chocolate-coated",18,100,Microwave,0,481,0,93.5,491.2
"Cookies, chocolate sandwich, with extra creme filling",18,100,Microwave,0,497,0,97,513.2
"Cookies, fig bars",18,100,Microwave,0,348,0,91,321.5
"Cookies, fortune",18,100,Roast,2,378,0,109.6,628.1
"Cookies, marshmallow, chocolate-coated (includes marshmallow pies)",18,100,Roast,2,421,0,104.8,671.5
"Cookies, molasses",18,100,Microwave,0,430,0,96.1,370.1
"Cookies, oatmeal, commercially prepared, regular",18,100,Microwave,0,450,0,96,457.3
"Cookies, oatmeal, commercially prepared, soft-type",18,100,Roast,0,409,0,82.1,365.8
"Cookies, peanut butter, commercially prepared, regular",18,100,Roast,2,473,0,110.7,640.9
"Cookies, peanut butter, commercially prepared, soft-type",18,100,Roast,2,457,0,108.2,682.4
"Cookies, peanut butter, refrigerated dough",18,100,Microwave,0,458,0,95.5,414.4
"Cookies, peanut butter, refrigerated dough, baked",18,100,Microwave,0,503,0,97.3,469
"Cookies, brownies, dry mix, sugar free",18,100,Roast,1,426,0,93.7,563.1
"Cookies, chocolate chip, commercially prepared, special dietary",18,100,Roast,0,450,0,78.5,403.9
"Cookies, chocolate sandwich, with creme filling, special dietary",18,100,Microwave,0,461,0,94.1,416.7
"Cookies, oatmeal, commercially prepared, special dietary",18,100,Roast,0,449,0,79.7,469.4
"Cookies, sugar, refrigerated dough, baked",18,100,Roast,0,489,0,78.9,467.8
"Cookies, sugar wafers with creme filling, regular",18,100,Microwave,0,502,0,94.7,493.9
"Cookies, vanilla sandwich with creme filling",18,100,Roast,0,483,0,81.4,434.8
"Puff pastry, frozen, ready-to-bake, baked",18,100,Microwave,0,558,0,99,587.5
"Crackers, crispbread, rye",18,100,Microwave,0,366,0,91.2,388.4
"Crackers, matzo, plain",18,100,Microwave,0,395,0,91.7,382.5
"Crackers, matzo, egg",18,100,Microwave,0,391,0,96.2,360.5
"Crackers, matzo, whole-wheat",18,100,Microwave,0,351,0,98.5,345
"Crackers, rye, sandwich-type with cheese filling",18,100,Microwave,0,481,0,99.1,414.8
"Crackers, rye, wafers, plain",18,100,Microwave,0,334,0,95.4,285.3
"Crackers, rye, wafers, seasoned",18,100,Microwave,0,381,0,92.7,336.2
"Crackers, saltines (includes oyster, soda, soup)",18,100,Roast,2,418,0,108.4,695.1
"Crackers, wheat, sandwich, with cheese filling",18,100,Microwave,0,497,0,95.5,476.2
"Crackers, wheat, sandwich, with peanut butter filling",18,100,Roast,0,495,0,77.3,516.3
"Crackers, whole-wheat",18,100,Microwave,0,427,0,93.5,401
"Cracker, meal",18,100,Roast,0,383,0,82.3,339.8
"Croutons, plain",18,100,Microwave,0,407,0,98.8,353.1
"Croutons, seasoned",18,100,Microwave,0,465,0,99,444.8
"Danish pastry, cinnamon, enriched",18,100,Microwave,0,403,0,96.4,369.6
"Danish pastry, cheese",18,100,Roast,0,374,0,76.7,327.2
"Danish pastry, fruit, enriched (includes apple, cinnamon, raisin, lemon, raspberry, strawberry)",18,100,Roast,0,371,0,76.5,357.6
"Doughnuts, french crullers, glazed",18,100,Microwave,0,412,0,91.9,417.7
"Doughnuts, yeast-leavened, with creme filling",18,100,Roast,0,361,0,82.1,376.2
"Doughnuts, yeast-leavened, glazed, enriched (includes honey buns)",18,100,Microwave,0,421,0,93.7,413.2
"Doughnuts, yeast-leavened, with jelly filling",18,100,Roast,0,340,0,79.7,350.1
"Muffins, English, raisin-cinnamon, toasted (includes apple-cinnamon)",18,100,Microwave,0,276,0,92.2,278.8
"Muffins, English, wheat",18,100,Microwave,0,223,0,93.2,199.2
"Muffins, English, whole-wheat",18,100,Microwave,0,203,0,94.6,213
"French toast, frozen, ready-to-heat",18,100,Microwave,0,213,0,95.7,226.5
"Muffins, plain, prepared from recipe, made with low fat (2%) milk",18,100,Microwave,0,296,0,91.6,307.4
"Muffins, blueberry, commercially prepared (Includes mini-muffins)",18,100,Microwave,0,375,0,96.8,320.2
"Muffins, blueberry, dry mix",18,100,Microwave,0,293,0,95.9,289.5
"Muffins, blueberry, toaster-type",18,100,Microwave,0,313,0,96.2,327.2
"Muffins, blueberry, prepared from recipe, made with low fat (2%) milk",18,100,Roast,2,285,0,103.5,560.3
"Muffins, oat bran",18,100,Roast,0,270,0,82.9,283.8
"Muffins, wheat bran, dry mix",18,100,Microwave,0,396,0,92.8,366.9
"Pancakes plain, frozen, ready-to-heat (includes buttermilk)",18,100,Roast,1,233,0,89.4,363.6
"Pancakes, plain, dry mix, complete (includes buttermilk)",18,100,Microwave,0,368,0,96.3,380.8
"Pancakes, blueberry, prepared from recipe",18,100,Microwave,0,222,0,94.8,194
"Pancakes, buckwheat, dry mix, incomplete",18,100,Microwave,0,340,0,91.3,305.1
"Pancakes, special dietary, dry mix",18,100,Microwave,0,349,0,93.8,304.4
"Pancakes, whole-wheat, dry mix, incomplete",18,100,Roast,1,344,0,95,434.4
"Pie, banana cream, prepared from recipe",18,100,Microwave,0,269,0,94.5,233.5
"Pie, blueberry, commercially prepared",18,100,Microwave,0,232,0,97.6,227.9
"Pie, blueberry, prepared from recipe",18,100,Microwave,0,245,0,94.1,236.2
"Pie, cherry, commercially prepared",18,100,Microwave,0,260,0,91.2,232.1
"Pie, cherry, prepared from recipe",18,100,Roast,0,270,0,78.4,279.4
"Pie, coconut custard, commercially prepared",18,100,Microwave,0,260,0,95.4,222.2
"Pie, egg custard, commercially prepared",18,100,Microwave,0,210,0,91.7,221.5
"Pie, fried pies, fruit",18,100,Roast,1,316,0,95.1,466.6
"Pie, lemon meringue, commercially prepared",18,100,Roast,1,268,0,97.2,361.9
"Pie, pecan, prepared from recipe",18,100,Microwave,0,412,0,94.8,354.9
"Pie, pumpkin, commercially prepared",18,100,Microwave,0,243,0,90.8,206.1
"Pie, pumpkin, prepared from recipe",18,100,Roast,1,204,0,98.5,356.7
"Pie, vanilla cream, prepared from recipe",18,100,Roast,2,278,0,110.9,472
"Puff pastry, frozen, ready-to-bake",18,100,Microwave,0,551,0,92.1,569.1
Phyllo dough,18,100,Roast,0,299,0,76.3,251.3
"Popovers, dry mix, enriched",18,100,Microwave,0,371,0,96,337.8
"Rolls, dinner, plain, commercially prepared (includes brown-and-serve)",18,100,Roast,2,310,0,112.1,549.3
"Rolls, dinner, whole-wheat",18,100,Roast,1,266,0,89.5,381.1
"Rolls, french",18,100,Roast,1,277,0,94.5,378.8
"Rolls, hamburger or hotdog, plain",18,100,Roast,2,279,0,109.7,476.4
"Rolls, hamburger or hotdog, mixed-grain",18,100,Roast,0,263,0,79.7,225.5
"Sweet rolls, cinnamon, refrigerated dough with frosting",18,100,Roast,2,333,0,104.9,520.4
"Sweet rolls, cinnamon, refrigerated dough with frosting, baked",18,100,Microwave,0,362,0,94.8,309.2
